timestamp,price,daily_pct_change,ma3,ma7,volatility_3d
2025-06-17 00:00:00,106951.2720181497,1.3232768561933117,105996.223988352,106986.59628710286,827.8700107058515
2025-06-18 00:00:00,104683.42479835715,-2.1204490390798636,105729.73021570801,106196.69518385445,1144.0339138657848
2025-06-19 00:00:00,104722.695052907,0.03751334523636185,105452.46395647129,105631.36932118163,1298.1543600579084
2025-06-20 00:00:00,104690.65002458123,-0.030599888887106186,104698.92329194846,105447.28660701335,20.901517598852795
2025-06-21 00:00:00,103290.105144757,-1.3377936611296048,104234.48340741509,105053.64956937978,818.0124988018653
2025-06-22 00:00:00,101532.5683847329,-1.7015538492878735,103171.10785135704,104489.31560772887,1582.4001320350026
2025-06-22 00:44:24,103047.0046793774,1.4915768592653977,102623.22606962244,104131.10287183747,952.326151207476
